x,u,u_exact
0.778104	-0.990189	-0.984997
0.779081	-0.988841	-0.983919
0.780059	-0.987725	-0.982803
0.781036	-0.986677	-0.981650
0.782014	-0.985442	-0.980461
0.782991	-0.984115	-0.979234
0.783969	-0.982655	-0.977970
0.784946	-0.981569	-0.976670
0.785924	-0.980157	-0.975332
0.786901	-0.978719	-0.973958
0.787879	-0.977113	-0.972547
0.788856	-0.975752	-0.971100
0.789834	-0.974371	-0.969616
0.790811	-0.972671	-0.968095
0.791789	-0.971038	-0.966538
0.792766	-0.969346	-0.964944
0.793744	-0.967943	-0.963314
0.794721	-0.966113	-0.961647
0.795699	-0.964307	-0.959944
0.796676	-0.962467	-0.958205
0.797654	-0.960811	-0.956430
0.798631	-0.959049	-0.954619
0.799609	-0.956963	-0.952772
0.800587	-0.955054	-0.950888
0.801564	-0.953094	-0.948969
0.802542	-0.951339	-0.947014
0.803519	-0.949131	-0.945024
0.804497	-0.947011	-0.942998
0.805474	-0.944897	-0.940936
0.806452	-0.942928	-0.938839
0.807429	-0.940800	-0.936706
0.808407	-0.938386	-0.934538
0.809384	-0.936179	-0.932335
0.810362	-0.933922	-0.930096
0.811339	-0.931835	-0.927823
0.812317	-0.929288	-0.925514
0.813294	-0.926867	-0.923170
0.814272	-0.924430	-0.920792
0.815249	-0.922168	-0.918379
0.816227	-0.919704	-0.915931
0.817204	-0.916998	-0.913449
0.818182	-0.914450	-0.910933
0.819159	-0.911886	-0.908382
0.820137	-0.909499	-0.905796
0.821114	-0.906656	-0.903177
0.822092	-0.903930	-0.900523
0.823069	-0.901125	-0.897836
0.824047	-0.898590	-0.895114
0.825024	-0.895824	-0.892359
0.826002	-0.892872	-0.889570
0.826979	-0.889937	-0.886748
0.827957	-0.887057	-0.883892
0.828935	-0.884377	-0.881003
0.829912	-0.881306	-0.878080
0.830890	-0.878282	-0.875125
0.831867	-0.875077	-0.872136
0.832845	-0.872245	-0.869115
0.833822	-0.869205	-0.866061
0.834800	-0.866084	-0.862974
0.835777	-0.862753	-0.859854
0.836755	-0.859531	-0.856702
0.837732	-0.856502	-0.853518
0.838710	-0.853284	-0.850302
0.839687	-0.850011	-0.847053
0.840665	-0.846437	-0.843773
0.841642	-0.843214	-0.840461
0.842620	-0.839876	-0.837117
0.843597	-0.836658	-0.833741
0.844575	-0.833028	-0.830334
0.845552	-0.829475	-0.826896
0.846530	-0.825959	-0.823426
0.847507	-0.822588	-0.819926
0.848485	-0.819130	-0.816394
0.849462	-0.815370	-0.812832
0.850440	-0.811682	-0.809239
0.851417	-0.807947	-0.805615
0.852395	-0.804533	-0.801962
0.853372	-0.800785	-0.798277
0.854350	-0.797051	-0.794563
0.855327	-0.793020	-0.790819
0.856305	-0.789307	-0.787045
0.857283	-0.785562	-0.783241
0.858260	-0.781842	-0.779408
